transaction_id,client_id,transaction_date,product_type,amount,revenue,status
8196,1818,2024-02-03,card,6021.63,60.22,success
8197,633,2024-10-06,credit,37219.09,1860.95,success
8198,792,2024-03-30,card,4456.74,0.0,declined
8199,551,2023-11-24,card,4839.48,48.39,success
8200,1404,2024-06-10,investment,48130.98,1443.93,success
8201,1301,2024-03-23,credit,63360.93,3168.05,success
8202,606,2024-11-16,card,1973.27,19.73,success
8203,1455,2024-10-06,card,1042.25,10.42,success
8204,1139,2024-12-18,credit,61673.32,0.0,declined
8205,1712,2024-12-07,card,3184.16,31.84,success
8206,1145,2024-05-30,card,4106.97,0.0,declined
8207,525,2024-11-11,card,5404.06,54.04,success
8208,899,2024-04-27,card,5022.8,50.23,success
8209,1440,2024-08-26,card,6820.05,102.3,success
8210,163,2024-11-15,card,908.25,0.0,declined
8211,787,2024-03-08,card,4045.35,60.68,success
8212,910,2024-12-07,investment,58005.1,1160.1,success
8213,1712,2024-11-30,credit,66698.64,3334.93,success
8214,982,2024-11-23,credit,55495.05,2774.75,success
8215,1361,2024-11-06,credit,108547.38,5427.37,success
8216,379,2024-11-06,credit,43307.61,0.0,declined
8217,1348,2024-12-15,credit,64327.31,3216.37,success
8218,173,2024-10-07,investment,64338.78,1286.78,success
8219,1000,2024-10-04,credit,75868.09,0.0,declined
8220,1811,2024-09-20,investment,106161.79,2123.24,success
8221,64,2023-06-02,investment,83436.37,0.0,declined
8222,1125,2024-11-27,card,2964.21,29.64,success
8223,1346,2023-01-16,card,1837.92,18.38,success
8224,975,2024-10-27,card,3234.48,0.0,declined
8225,66,2024-05-07,credit,46683.94,0.0,declined
8226,1867,2023-11-11,card,3742.01,37.42,success
8227,1581,2024-07-12,investment,112213.53,2244.27,success
8228,1623,2024-04-08,card,3636.98,36.37,success
8229,458,2024-06-26,investment,79335.37,2380.06,success
8230,1603,2024-12-12,investment,69403.18,1388.06,success
8231,453,2024-09-21,investment,50918.83,0.0,declined
8232,1283,2024-12-23,credit,75031.27,3751.56,success
8233,1958,2024-12-30,card,4068.0,40.68,success
8234,1741,2024-12-15,card,1960.85,19.61,success
8235,1450,2023-07-11,card,5908.86,88.63,success
8236,979,2024-08-02,card,6215.43,62.15,success
8237,1960,2023-07-21,card,3638.95,54.58,success
8238,178,2024-08-08,card,2305.58,23.06,success
8239,1955,2024-07-22,investment,123681.56,2473.63,success
8240,280,2024-05-09,investment,108981.59,2179.63,success
8241,344,2024-04-02,card,4358.59,0.0,declined
8242,1041,2024-11-08,investment,105733.79,3172.01,success
8243,296,2024-08-27,credit,118918.68,8918.9,success
8244,202,2024-10-02,credit,100.0,5.0,success
8245,962,2024-05-14,card,1898.59,18.99,success
8246,684,2024-07-19,card,3481.43,34.81,success
8247,1943,2024-10-26,card,911.43,13.67,success
8248,1798,2024-12-18,card,1199.2,11.99,success
8249,1218,2024-12-13,credit,11264.25,563.21,success
8250,1173,2024-12-12,card,1693.69,0.0,declined
8251,375,2023-12-17,credit,48661.08,2433.05,success
8252,1912,2024-06-17,card,2719.48,0.0,declined
8253,35,2024-07-17,card,6229.57,93.44,success
8254,1393,2024-01-15,credit,45100.07,2255.0,success
8255,29,2024-08-15,investment,52317.87,1046.36,success
8256,775,2024-05-02,card,3390.67,33.91,success
8257,221,2023-06-03,card,3828.43,38.28,success
8258,53,2024-03-30,credit,19392.67,969.63,success
8259,1957,2024-09-28,card,2589.32,25.89,success
8260,791,2024-07-17,investment,98935.97,1978.72,success
8261,1377,2024-11-05,card,3649.17,36.49,success
8262,1416,2024-12-19,card,2967.81,29.68,success
8263,76,2024-12-30,credit,48003.48,0.0,declined
8264,494,2024-05-24,card,2654.5,26.55,success
8265,1712,2024-04-05,credit,9590.97,479.55,success
8266,1546,2024-12-26,credit,76306.29,3815.31,success
8267,1999,2024-06-19,card,1230.27,12.3,success
8268,117,2024-03-25,card,216.27,0.0,declined
8269,280,2024-04-17,card,5489.41,54.89,success
8270,1754,2024-07-10,investment,143068.36,2861.37,success
8271,1199,2024-09-13,investment,54935.82,1098.72,success
8272,746,2023-11-15,card,4366.48,43.66,success
8273,949,2024-07-31,investment,175680.95,5270.43,success
8274,764,2024-07-19,card,1666.45,16.66,success
8275,295,2024-02-05,card,2986.75,29.87,success
8276,1018,2024-08-30,card,3090.9,30.91,success
8277,1475,2024-11-22,card,4918.16,73.77,success
8278,1858,2024-12-09,credit,40278.11,2013.91,success
8279,1542,2023-06-14,credit,26278.93,1313.95,success
8280,1045,2024-11-06,card,2028.61,20.29,success
8281,1097,2024-01-29,card,2466.99,0.0,declined
8282,842,2024-01-22,card,3551.95,35.52,success
8283,1060,2023-07-24,card,2814.06,28.14,success
8284,1531,2024-03-30,card,2085.88,20.86,success
8285,1923,2024-10-24,card,3091.71,30.92,success
8286,1257,2023-06-16,card,5429.95,54.3,success
8287,1752,2024-06-28,card,5826.91,0.0,declined
8288,497,2024-11-24,card,727.01,7.27,success
8289,206,2024-08-28,card,1151.57,11.52,success
8290,426,2024-11-17,card,3469.73,34.7,success
8291,1965,2023-11-20,card,4608.11,69.12,success
8292,44,2024-10-24,credit,44700.81,2235.04,success
8293,1115,2024-11-18,card,4929.05,49.29,success
8294,1953,2024-04-14,card,100.0,1.0,success
8295,1852,2024-05-22,credit,83153.37,6236.5,success
8296,1494,2024-10-11,investment,101641.64,3049.25,success
8297,605,2024-03-01,card,2918.13,29.18,success
8298,1491,2024-11-30,credit,71129.52,5334.71,success
8299,1875,2024-10-14,card,3300.89,0.0,declined
8300,454,2024-12-10,investment,55035.49,1100.71,success
8301,595,2024-08-28,investment,44583.91,891.68,success
8302,1357,2024-08-11,investment,64762.27,1942.87,success
8303,507,2024-04-05,card,2233.1,22.33,success
8304,794,2024-06-14,card,3425.1,34.25,success
8305,1494,2024-06-01,credit,100.0,7.5,success
8306,21,2024-07-28,credit,35552.9,2666.47,success
8307,1252,2024-06-11,card,2974.61,29.75,success
8308,1400,2023-05-12,credit,14815.14,740.76,success
8309,1154,2024-01-21,card,1680.36,16.8,success
8310,1711,2024-12-23,investment,62976.88,1259.54,success
8311,620,2024-06-27,credit,23388.13,1169.41,success
8312,414,2023-10-30,card,4654.18,46.54,success
8313,1819,2024-04-06,card,2444.65,24.45,success
8314,1095,2024-12-15,card,1421.87,0.0,declined
8315,1428,2024-04-27,card,1622.21,0.0,declined
8316,1586,2024-02-17,card,2375.27,23.75,success
8317,1631,2024-07-05,credit,71418.42,3570.92,success
8318,1815,2023-12-03,card,3864.04,0.0,declined
8319,1421,2024-05-09,investment,73580.3,1471.61,success
8320,337,2024-07-30,credit,66188.96,3309.45,success
8321,1668,2023-11-03,card,3275.63,32.76,success
8322,1529,2024-10-27,credit,70609.92,3530.5,success
8323,910,2024-07-05,investment,72092.27,1441.85,success
8324,276,2023-04-02,investment,127701.47,2554.03,success
8325,892,2024-11-16,card,2370.0,23.7,success
8326,13,2024-06-15,card,2027.38,30.41,success
8327,1027,2023-07-14,credit,48044.12,2402.21,success
8328,978,2024-03-12,investment,39826.19,0.0,declined
8329,1248,2024-06-29,card,4276.21,42.76,success
8330,974,2024-12-26,card,1009.9,10.1,success
8331,175,2024-05-22,card,834.85,8.35,success
8332,1923,2024-09-12,card,2747.37,27.47,success
8333,1409,2024-05-19,card,5106.59,51.07,success
8334,1626,2024-05-28,card,293.81,2.94,success
8335,1944,2024-03-10,credit,64971.21,0.0,declined
8336,241,2024-04-25,card,4989.83,74.85,success
8337,547,2024-05-07,card,4631.43,69.47,success
8338,14,2024-06-22,investment,77153.06,1543.06,success
8339,1219,2024-07-16,card,3236.74,0.0,declined
8340,1421,2024-03-20,credit,61389.85,3069.49,success
8341,1455,2024-08-10,credit,58137.28,2906.86,success
8342,1330,2024-12-08,card,1230.82,12.31,success
8343,1358,2024-04-24,credit,90970.9,6822.82,success
8344,725,2024-06-19,investment,88900.34,0.0,declined
8345,1434,2024-12-28,card,1990.8,19.91,success
8346,3,2023-11-26,card,3322.03,33.22,success
8347,691,2024-09-03,card,1351.37,20.27,success
8348,1576,2024-10-20,card,5648.53,56.49,success
8349,1476,2024-09-29,credit,60229.39,3011.47,success
8350,1700,2024-07-29,card,100.0,1.5,success
8351,1843,2024-12-28,card,6062.47,90.94,success
8352,747,2024-09-02,card,3984.08,39.84,success
8353,769,2023-10-30,card,5011.17,75.17,success
8354,872,2024-11-16,credit,63954.55,0.0,declined
8355,495,2023-10-30,credit,60062.88,3003.14,success
8356,417,2023-12-25,card,1259.79,18.9,success
8357,1415,2024-08-22,card,2542.53,25.43,success
8358,1397,2024-10-30,card,1867.46,18.67,success
8359,628,2023-08-03,credit,49209.52,2460.48,success
8360,1076,2024-08-19,credit,55856.4,0.0,declined
8361,1400,2024-08-31,investment,98456.96,1969.14,success
8362,1419,2024-10-31,card,2104.99,21.05,success
8363,1947,2024-06-25,card,3598.17,35.98,success
8364,1021,2024-08-27,card,2925.23,29.25,success
8365,142,2024-12-05,credit,89106.06,6682.95,success
8366,1110,2023-11-18,card,1879.72,18.8,success
8367,1488,2024-04-02,card,2906.18,0.0,declined
8368,46,2024-11-04,card,3439.12,34.39,success
8369,844,2024-04-06,card,4233.56,42.34,success
8370,1009,2024-12-10,credit,63512.37,3175.62,success
8371,1262,2024-12-28,card,3277.72,32.78,success
8372,10,2024-07-08,card,1192.25,11.92,success
8373,664,2024-02-01,card,2880.84,0.0,declined
8374,573,2024-05-28,card,2512.45,25.12,success
8375,1554,2024-12-16,credit,84062.98,6304.72,success
8376,1622,2024-09-16,card,2031.74,20.32,success
8377,649,2023-05-23,credit,53808.18,2690.41,success
8378,913,2023-06-03,card,3717.79,55.77,success
8379,1766,2024-12-29,investment,85339.94,2560.2,success
8380,640,2024-09-05,credit,28739.13,1436.96,success
8381,616,2024-06-21,card,3650.12,0.0,declined
8382,698,2024-01-01,card,1364.35,13.64,success
8383,909,2024-03-27,investment,87908.29,0.0,declined
8384,178,2024-02-03,card,1282.41,12.82,success
8385,869,2024-10-20,credit,156928.33,11769.62,success
8386,1030,2024-11-05,investment,76880.85,2306.43,success
8387,853,2024-08-31,card,4659.0,46.59,success
8388,307,2024-06-26,card,3797.45,37.97,success
8389,548,2024-11-21,credit,96770.4,7257.78,success
8390,327,2024-12-21,investment,90180.36,1803.61,success
8391,1380,2024-10-25,credit,50926.91,2546.35,success
8392,1817,2023-12-07,card,6867.29,103.01,success
8393,395,2024-10-30,credit,37374.46,1868.72,success
8394,300,2024-09-16,card,3895.84,38.96,success
8395,1550,2023-07-07,card,4129.89,41.3,success
8396,749,2024-12-30,credit,36733.63,1836.68,success
8397,285,2023-08-05,card,3973.8,39.74,success
8398,330,2024-10-23,credit,41085.83,3081.44,success
8399,50,2023-12-18,card,5818.73,58.19,success
8400,773,2024-06-01,credit,12005.93,600.3,success
8401,1992,2023-12-05,credit,41175.17,2058.76,success
8402,1646,2024-12-18,credit,58524.91,2926.25,success
8403,1733,2024-01-03,card,2455.49,0.0,declined
8404,378,2024-10-26,card,3044.08,30.44,success
8405,1788,2024-11-03,card,1970.64,19.71,success
8406,1624,2024-09-11,card,7081.27,106.22,success
8407,1000,2024-11-11,card,3551.12,53.27,success
8408,1849,2024-06-29,investment,79461.49,1589.23,success
8409,1562,2024-10-25,credit,19304.04,965.2,success
8410,774,2024-01-30,card,5813.37,87.2,success
8411,1168,2024-08-03,credit,54145.97,2707.3,success
8412,1084,2024-03-13,card,3422.75,51.34,success
8413,868,2024-07-06,credit,71417.38,3570.87,success
8414,1804,2024-12-01,card,4671.45,46.71,success
8415,1099,2024-11-22,card,2127.36,21.27,success
8416,3,2024-08-07,credit,43445.39,2172.27,success
8417,1599,2024-06-10,card,1737.18,17.37,success
8418,748,2024-11-10,card,593.92,5.94,success
8419,1472,2024-09-28,card,5447.3,54.47,success
8420,1982,2024-02-01,credit,44225.45,2211.27,success
8421,1765,2024-02-05,credit,54507.48,4088.06,success
8422,1926,2024-08-04,credit,72393.02,3619.65,success
8423,275,2024-06-19,card,3213.78,32.14,success
8424,1554,2024-09-28,card,4345.18,65.18,success
8425,1616,2024-08-07,credit,26360.3,1318.02,success
8426,215,2023-09-15,card,323.93,3.24,success
8427,1707,2023-09-02,investment,67208.5,0.0,declined
8428,1509,2024-08-22,investment,49078.92,981.58,success
8429,329,2024-05-20,investment,77879.67,1557.59,success
8430,255,2024-12-02,card,3815.18,57.23,success
8431,1411,2023-11-29,credit,76265.28,5719.9,success
8432,126,2023-09-23,card,3959.85,39.6,success
8433,767,2024-07-17,card,861.24,8.61,success
8434,1608,2024-08-12,card,1753.8,17.54,success
8435,1574,2024-04-02,investment,155340.23,4660.21,success
8436,1348,2024-11-24,card,4868.3,48.68,success
8437,1228,2023-07-28,investment,91252.92,0.0,declined
8438,1196,2024-12-23,card,5855.63,58.56,success
8439,1759,2024-11-09,investment,82597.48,1651.95,success
8440,217,2023-10-03,card,3995.41,39.95,success
8441,1269,2024-04-21,credit,6299.02,314.95,success
8442,1360,2024-09-30,investment,25001.13,750.03,success
8443,1727,2024-10-31,credit,61538.85,4615.41,success
8444,1322,2024-06-09,investment,70534.64,1410.69,success
8445,832,2023-07-16,card,4073.72,40.74,success
8446,182,2024-08-19,investment,112864.48,0.0,declined
8447,334,2024-11-29,card,4970.45,49.7,success
8448,511,2024-11-01,investment,136217.33,2724.35,success
8449,383,2024-07-17,card,6169.36,61.69,success
8450,1741,2024-12-10,card,3033.45,0.0,declined
8451,1897,2024-03-26,card,4938.62,49.39,success
8452,1223,2024-05-26,credit,75389.55,3769.48,success
8453,332,2024-11-24,investment,98765.07,1975.3,success
8454,1189,2024-04-07,card,3978.76,39.79,success
8455,1266,2024-10-27,card,2317.95,23.18,success
8456,900,2024-08-23,card,2107.88,21.08,success
8457,642,2024-02-17,card,1183.14,17.75,success
8458,1251,2024-08-14,card,4299.99,43.0,success
8459,634,2023-05-27,card,4105.44,41.05,success
8460,1580,2024-05-01,card,4492.65,0.0,declined
8461,451,2024-11-26,investment,67200.91,0.0,declined
8462,196,2024-05-06,card,4481.92,44.82,success
8463,1894,2024-10-22,investment,56493.36,1129.87,success
8464,1228,2023-05-27,card,1908.14,19.08,success
8465,458,2024-05-14,investment,121564.14,3646.92,success
8466,830,2023-12-20,card,2216.88,22.17,success
8467,257,2024-04-30,card,2480.85,0.0,declined
8468,1553,2023-08-16,card,1504.7,15.05,success
8469,1296,2024-11-24,card,3514.3,35.14,success
8470,9,2023-11-12,investment,149395.39,4481.86,success
8471,761,2024-06-30,card,4991.6,49.92,success
8472,949,2024-09-17,card,1359.57,20.39,success
8473,1225,2023-11-20,credit,43227.25,3242.04,success
8474,1083,2024-12-08,card,3858.37,38.58,success
8475,887,2024-12-28,investment,30208.01,604.16,success
8476,393,2024-08-28,card,5666.2,56.66,success
8477,1676,2024-04-22,card,1869.49,0.0,declined
8478,1143,2024-03-31,card,1060.01,10.6,success
8479,1577,2024-10-09,credit,58576.65,2928.83,success
8480,399,2024-08-12,investment,124767.1,3743.01,success
8481,1858,2024-12-02,card,2809.74,28.1,success
8482,331,2024-10-14,card,2380.91,23.81,success
8483,1291,2024-11-13,credit,59609.9,2980.5,success
8484,1544,2024-05-12,card,5537.21,55.37,success
8485,1719,2024-10-06,credit,62448.63,3122.43,success
8486,480,2024-02-17,card,4526.13,67.89,success
8487,134,2024-06-05,card,4992.72,49.93,success
8488,1717,2024-03-20,card,3231.42,32.31,success
8489,916,2024-10-18,investment,74686.8,1493.74,success
8490,935,2024-12-22,card,100.0,1.0,success
8491,355,2024-07-05,card,3916.57,39.17,success
8492,584,2024-08-21,card,2923.27,0.0,declined
8493,1522,2024-09-12,card,6927.33,69.27,success
8494,625,2024-01-12,card,3010.78,30.11,success
8495,1131,2024-03-28,card,4235.63,42.36,success
8496,290,2024-09-19,card,1143.3,11.43,success
8497,825,2024-05-23,credit,22159.17,1107.96,success
8498,629,2024-09-26,card,1674.75,16.75,success
8499,1019,2024-03-14,credit,68806.01,3440.3,success
8500,632,2024-03-30,investment,35932.12,718.64,success
8501,1171,2023-11-04,credit,37366.5,0.0,declined
8502,327,2024-03-18,card,2697.42,26.97,success
8503,1439,2024-05-20,card,1054.56,15.82,success
8504,210,2024-01-06,card,4659.13,69.89,success
8505,1320,2024-12-15,card,2926.66,29.27,success
8506,1422,2024-10-09,card,3490.43,52.36,success
8507,1127,2024-11-26,investment,60876.32,1217.53,success
8508,636,2024-11-06,investment,60403.98,1208.08,success
8509,1781,2024-08-22,credit,74526.71,3726.34,success
8510,1532,2024-08-31,card,2727.33,40.91,success
8511,1915,2024-06-11,card,4652.0,46.52,success
8512,868,2024-07-08,investment,86548.47,1730.97,success
8513,1233,2024-03-04,card,3108.97,31.09,success
8514,1957,2024-03-15,investment,96861.59,1937.23,success
8515,428,2024-02-04,credit,55611.14,2780.56,success
8516,393,2024-09-28,card,3634.11,36.34,success
8517,826,2024-05-05,card,6432.51,64.33,success
8518,916,2024-07-05,card,2957.59,0.0,declined
8519,1133,2024-05-15,card,2213.39,22.13,success
8520,1913,2024-11-04,credit,64472.1,3223.61,success
8521,348,2024-12-19,investment,137883.81,4136.51,success
8522,50,2023-11-13,credit,59004.74,2950.24,success
8523,916,2024-12-04,investment,74108.81,1482.18,success
8524,1129,2023-12-07,credit,40712.66,2035.63,success
8525,1444,2024-11-10,credit,21064.15,1053.21,success
8526,1397,2023-12-03,card,4497.9,44.98,success
8527,1051,2024-07-15,card,100.0,1.5,success
8528,968,2024-11-16,credit,59837.22,2991.86,success
8529,800,2023-07-19,card,4904.19,49.04,success
8530,1793,2024-05-15,credit,35588.77,1779.44,success
8531,1297,2023-08-05,card,4993.0,49.93,success
8532,1017,2024-07-09,investment,126119.68,2522.39,success
8533,649,2024-04-10,card,2532.54,25.33,success
8534,1364,2024-09-02,card,4465.53,44.66,success
8535,301,2024-12-15,card,1463.33,0.0,declined
8536,1504,2024-12-02,investment,128704.61,2574.09,success
8537,1858,2024-12-08,card,1939.62,19.4,success
8538,1568,2024-11-10,card,5530.64,82.96,success
8539,1581,2023-03-17,investment,49008.19,980.16,success
8540,1289,2023-12-05,investment,175947.67,5278.43,success
8541,1566,2024-03-14,investment,85101.33,1702.03,success
8542,1620,2024-08-04,credit,81364.11,4068.21,success
8543,166,2024-10-31,credit,24065.03,1203.25,success
8544,316,2024-12-05,card,4644.66,46.45,success
8545,1,2024-03-12,card,4277.08,42.77,success
8546,1020,2024-05-24,investment,162533.14,4875.99,success
8547,1785,2023-08-10,card,3192.77,31.93,success
8548,1285,2023-04-22,card,3182.07,31.82,success
8549,63,2024-09-21,credit,91672.68,4583.63,success
8550,483,2023-08-03,card,382.66,3.83,success
8551,1700,2024-10-19,credit,62991.37,4724.35,success
8552,1345,2024-07-12,card,2634.0,26.34,success
8553,1870,2023-06-12,card,4436.66,66.55,success
8554,1225,2023-11-25,credit,105516.11,7913.71,success
8555,222,2023-11-22,credit,58482.46,2924.12,success
8556,152,2024-09-12,card,2541.02,0.0,declined
8557,644,2023-07-30,credit,88964.03,6672.3,success
8558,626,2024-02-12,card,1886.46,18.86,success
8559,1486,2024-02-16,credit,69219.71,5191.48,success
8560,217,2024-06-07,card,3268.52,32.69,success
8561,196,2024-09-11,credit,18683.66,934.18,success
8562,1817,2024-08-06,credit,54106.82,4058.01,success
8563,1226,2024-07-30,investment,170269.68,5108.09,success
8564,995,2023-12-13,credit,52212.2,2610.61,success
8565,1015,2024-08-14,card,5853.18,58.53,success
8566,647,2024-11-08,credit,136671.05,10250.33,success
8567,1258,2024-11-15,card,3707.73,37.08,success
8568,1165,2024-09-22,card,2906.3,29.06,success
8569,708,2024-10-13,card,6009.93,90.15,success
8570,1522,2024-11-09,card,3477.86,34.78,success
8571,1579,2024-10-04,card,2969.84,29.7,success
8572,1081,2024-12-22,credit,35996.34,1799.82,success
8573,1956,2023-11-27,credit,54593.15,2729.66,success
8574,1528,2024-09-16,credit,80425.13,6031.88,success
8575,1166,2024-07-21,card,2806.62,28.07,success
8576,722,2023-06-18,card,3307.19,49.61,success
8577,1608,2024-03-07,card,3475.88,34.76,success
8578,1760,2024-03-26,investment,211322.27,6339.67,success
8579,1563,2024-12-14,card,3608.52,36.09,success
8580,640,2023-11-10,credit,72189.77,0.0,declined
8581,106,2024-07-29,investment,105973.72,2119.47,success
8582,165,2024-12-11,card,2355.43,23.55,success
8583,215,2024-06-04,investment,103125.27,2062.51,success
8584,1095,2024-10-26,credit,29970.59,1498.53,success
8585,1740,2024-06-11,credit,51404.21,2570.21,success
8586,1689,2024-10-11,card,4082.74,40.83,success
8587,1603,2024-03-27,card,800.69,8.01,success
8588,90,2024-07-16,investment,64329.07,1929.87,success
8589,1796,2024-11-16,card,2772.12,27.72,success
8590,874,2024-04-29,investment,101226.44,2024.53,success
8591,1252,2024-03-14,card,374.94,3.75,success
8592,1103,2023-06-25,card,3276.84,32.77,success
8593,608,2024-08-04,card,2520.43,25.2,success
8594,349,2024-01-01,card,3078.71,30.79,success
8595,1866,2023-12-13,card,5921.03,0.0,declined
8596,894,2024-01-08,investment,121674.24,3650.23,success
8597,246,2024-07-04,credit,40241.05,0.0,declined
8598,272,2024-10-31,card,4099.41,40.99,success
8599,403,2024-12-16,card,2424.99,36.37,success
8600,1693,2024-11-28,card,2712.17,27.12,success
8601,1140,2024-07-04,card,1879.69,28.2,success
8602,1459,2024-02-02,card,3426.39,34.26,success
8603,1554,2023-12-15,credit,56574.48,4243.09,success
8604,1466,2024-06-15,card,3394.27,33.94,success
8605,1196,2024-12-24,investment,77059.97,1541.2,success
8606,1040,2024-12-18,credit,77615.05,5821.13,success
8607,961,2024-11-14,card,4649.1,46.49,success
8608,1776,2024-08-30,credit,46298.62,0.0,declined
8609,898,2024-06-05,investment,135395.39,0.0,declined
8610,1080,2024-08-12,credit,41074.04,3080.55,success
8611,1615,2024-11-18,card,2656.94,26.57,success
8612,1127,2024-07-26,investment,81804.2,1636.08,success
8613,284,2023-10-05,card,6125.27,91.88,success
8614,1729,2024-10-28,card,3204.6,32.05,success
8615,517,2024-06-14,card,3026.31,0.0,declined
8616,618,2024-09-11,card,4415.06,44.15,success
8617,1302,2024-11-28,credit,64072.44,4805.43,success
8618,1909,2024-05-18,card,6601.18,99.02,success
8619,612,2024-08-24,investment,109695.98,2193.92,success
8620,750,2024-06-09,card,2670.99,26.71,success
8621,1293,2024-11-30,credit,50900.89,2545.04,success
8622,1857,2024-06-21,investment,181897.12,5456.91,success
8623,400,2024-12-30,card,5056.06,0.0,declined
8624,1527,2024-11-16,credit,26305.21,1315.26,success
8625,86,2024-12-11,card,2879.46,43.19,success
8626,320,2023-04-21,credit,61368.36,3068.42,success
8627,1056,2024-04-13,card,2800.21,42.0,success
8628,336,2024-07-22,card,652.6,6.53,success
8629,51,2024-08-03,card,3202.72,32.03,success
8630,1103,2024-08-31,card,748.14,7.48,success
8631,1722,2024-11-01,card,4355.68,43.56,success
8632,174,2024-03-26,card,2238.71,22.39,success
8633,1972,2024-08-22,card,2716.84,27.17,success
8634,1642,2024-09-02,credit,44805.4,2240.27,success
8635,501,2024-12-04,card,1637.55,16.38,success
8636,1599,2024-10-30,card,100.0,1.0,success
8637,76,2024-12-30,card,2404.39,24.04,success
8638,316,2024-12-27,card,3944.3,0.0,declined
8639,1857,2024-01-17,investment,110414.19,3312.43,success
8640,1397,2024-01-15,card,3514.43,35.14,success
8641,1105,2024-11-05,investment,41160.86,0.0,declined
8642,1897,2024-09-27,card,5700.39,57.0,success
8643,1664,2024-09-03,credit,54548.23,2727.41,success
8644,1719,2024-11-25,card,1614.36,16.14,success
8645,1779,2024-12-29,investment,137475.03,2749.5,success
8646,697,2024-12-16,card,3161.97,47.43,success
8647,1010,2024-04-01,card,130.97,1.31,success
8648,732,2024-02-25,card,5039.59,75.59,success
8649,1095,2024-10-16,card,5280.92,52.81,success
8650,969,2024-05-25,card,1637.05,16.37,success
8651,854,2024-07-01,card,1306.67,13.07,success
8652,666,2023-09-16,card,2633.32,26.33,success
8653,1781,2024-12-25,card,1351.46,13.51,success
8654,652,2024-07-29,card,5367.37,80.51,success
8655,1095,2024-09-20,card,4825.4,48.25,success
8656,46,2024-06-18,credit,40758.13,0.0,declined
8657,1071,2024-05-08,card,1061.57,0.0,declined
8658,1615,2024-12-21,credit,40558.76,2027.94,success
8659,1446,2024-05-13,card,2918.8,29.19,success
8660,149,2024-06-22,card,4736.39,0.0,declined
8661,910,2023-09-09,credit,80414.08,4020.7,success
8662,1154,2024-12-11,card,2240.74,22.41,success
8663,456,2024-04-27,credit,68632.15,0.0,declined
8664,1663,2024-06-23,investment,92982.41,1859.65,success
8665,877,2024-12-04,card,1672.0,0.0,declined
8666,1655,2024-08-03,card,189.91,0.0,declined
8667,966,2023-04-15,card,5733.83,57.34,success
8668,869,2024-11-20,credit,82281.12,6171.08,success
8669,1529,2024-12-18,card,4502.36,0.0,declined
8670,929,2024-10-24,card,3471.05,34.71,success
8671,1024,2024-12-19,card,5386.26,53.86,success
8672,1001,2024-06-24,investment,18698.74,560.96,success
8673,774,2024-10-08,investment,183323.43,5499.7,success
8674,244,2024-10-08,credit,21363.71,1068.19,success
8675,474,2024-03-25,card,5703.07,57.03,success
8676,382,2023-05-03,card,2767.48,27.67,success
8677,1127,2024-12-20,investment,147151.72,2943.03,success
8678,489,2024-10-06,card,878.71,8.79,success
8679,1061,2024-09-23,card,1072.04,10.72,success
8680,1678,2024-12-12,card,1849.98,0.0,declined
8681,1573,2023-12-15,card,2401.72,24.02,success
8682,1544,2024-09-19,credit,63006.53,3150.33,success
8683,1767,2024-12-28,card,1110.06,11.1,success
8684,1357,2024-11-27,investment,176748.28,5302.45,success
8685,397,2024-09-15,card,5262.75,52.63,success
8686,296,2024-09-04,card,2238.28,33.57,success
8687,107,2024-09-22,card,3945.18,39.45,success
8688,860,2024-05-10,card,6497.93,64.98,success
8689,954,2024-09-29,card,3773.65,37.74,success
8690,530,2024-09-24,card,3397.86,33.98,success
8691,1849,2024-08-27,card,475.12,4.75,success
8692,1107,2024-10-27,credit,53492.4,2674.62,success
8693,934,2024-10-23,card,3885.27,0.0,declined
8694,288,2024-09-01,card,1580.05,15.8,success
8695,706,2024-12-10,investment,91634.45,1832.69,success
8696,1485,2024-03-05,card,3905.65,39.06,success
8697,215,2024-03-26,card,1001.29,10.01,success
8698,1305,2024-08-29,investment,138356.3,4150.69,success
8699,732,2023-12-24,card,100.0,1.5,success
8700,1978,2024-06-13,card,3348.93,33.49,success
8701,1483,2024-07-18,card,6017.15,60.17,success
8702,1825,2023-09-26,credit,75272.02,3763.6,success
8703,344,2024-06-05,card,100.0,0.0,declined
8704,194,2024-12-26,card,2286.44,0.0,declined
8705,158,2023-09-17,card,5697.52,56.98,success
8706,465,2024-01-20,card,3568.19,35.68,success
8707,104,2024-10-18,card,2735.02,27.35,success
8708,34,2024-05-21,card,3107.36,31.07,success
8709,1126,2024-06-04,card,2372.7,23.73,success
8710,639,2024-12-02,card,5777.99,0.0,declined
8711,1750,2024-10-01,card,3397.61,33.98,success
8712,325,2024-11-03,card,7000.57,105.01,success
8713,1968,2024-12-14,card,1368.62,0.0,declined
8714,1832,2024-03-14,card,3141.11,31.41,success
8715,691,2024-08-08,credit,88042.12,0.0,declined
8716,592,2024-11-20,card,2943.64,29.44,success
8717,141,2024-06-02,card,3481.1,34.81,success
8718,474,2024-05-27,card,4807.48,48.07,success
8719,1055,2024-03-14,card,4467.31,44.67,success
8720,884,2024-12-26,credit,55157.67,2757.88,success
8721,1959,2024-07-28,investment,84574.53,1691.49,success
8722,63,2024-09-30,card,1821.65,18.22,success
8723,1584,2024-12-28,card,652.28,6.52,success
8724,1111,2024-09-18,credit,49251.52,3693.86,success
8725,304,2024-11-29,card,3345.48,50.18,success
